kingdom	phylum	ERR2683114	ERR2683115	ERR2683116	ERR2683117	ERR2683118	ERR2683119	ERR2683120	ERR2683121	ERR2683122	ERR2683123	ERR2683124	ERR2683125	ERR2683126	ERR2683127	ERR2683128	ERR2683129	ERR2683130	ERR2683131	ERR2683132	ERR2683133	ERR2683134	ERR2683135	ERR2683136	ERR2683137	ERR2683138	ERR2683139	ERR2683140	ERR2683141	ERR2683142	ERR2683143	ERR2683144	ERR2683145	ERR2683146	ERR2683147	ERR2683148	ERR2683149	ERR2683150	ERR2683151	ERR2683152	ERR2683153	ERR2683154	ERR2683155	ERR2683156	ERR2683157	ERR2683158	ERR2683159	ERR2683160	ERR2683161	ERR2683162	ERR2683163	ERR2683164	ERR2683165	ERR2683166	ERR2683167	ERR2683168	ERR2683169	ERR2683170	ERR2683171	ERR2683172	ERR2683173	ERR2683174	ERR2683175	ERR2683176	ERR2683177	ERR2683178	ERR2683179	ERR2683180	ERR2683181	ERR2683182	ERR2683183	ERR2683184	ERR2683185	ERR2683186	ERR2683187	ERR2683188	ERR2683189	ERR2683190	ERR2683191	ERR2683192	ERR2683193	ERR2683194	ERR2683195	ERR2683196	ERR2683197	ERR2683198	ERR2683199	ERR2683200	ERR2683201	ERR2683202	ERR2683203	ERR2683204	ERR2683205	ERR2683206	ERR2683207	ERR2683208	ERR2683209	ERR2683210	ERR2683211	ERR2683212	ERR2683213	ERR2683214	ERR2683215	ERR2683216	ERR2683217	ERR2683218	ERR2683219	ERR2683220	ERR2683221	ERR2683222	ERR2683223	ERR2683224	ERR2683225	ERR2683226	ERR2683227	ERR2683228	ERR2683229	ERR2683230	ERR2683231	ERR2683232	ERR2683233	ERR2683234	ERR2683235	ERR2683236	ERR2683237	ERR2683238	ERR2683239	ERR2683240	ERR2683241	ERR2683242	ERR2683243	ERR2683244	ERR2683245	ERR2683246	ERR2683247	ERR2683248	ERR2683249	ERR2683250	ERR2683251	ERR2683252	ERR2683253	ERR2683254	ERR2683255	ERR2683256	ERR2683257	ERR2683258	ERR2683259	ERR2683260	ERR2683261	ERR2683262	ERR2683263	ERR2683264	ERR2683265	ERR2683266	ERR2683267	ERR2683268	ERR2683269	ERR2683270	ERR2683271	ERR2683272	ERR2683273	ERR2683274	ERR2683275	ERR2683276	ERR2683277	ERR2683278	ERR2683279	ERR2683280	ERR2683525	ERR2683526	ERR2683527	ERR2683528	ERR2683529	ERR2683530	ERR2683531	ERR2683532	ERR2683533	ERR2683534	ERR2683535	ERR2683536	ERR2683537	ERR2683538
Bacteria	Candidatus_Cloacimonetes	5	0	1	3	4	0	37	24	2	11	53	0	0	0	39	21	0	0	5	2	0	0	28	9	1	1	9	0	3	6	2	1	5	2	1010	1	7	1	0	0	38	119	3	1	19	1	2	1	2	1	14	63	30	5	2	1	0	6	1	2	8	1	8	1	1	3	8	0	12	16	12	1	3	0	5	13	2	0	1	15	2	1	3	2	0	0	6	0	0	2	0	0	0	1	0	0	0	144	16	1	0	0	2	1	2	14	2	2	0	0	13	19	0	7	2	3	0	0	3	0	0	3	1	9	18	3	0	1	3	28	0	2	12	3	2	2	0	4	0	1	0	0	9	1	3	2	7	2	151	4	3	0	3	0	2	1	58	0	3	1	0	2	1	6	4	0	0	1	0	0	0	0	0	5	0	0	0	1	0	0	0
Bacteria	Candidatus_Collierbacteria	0	0	0	0	3	0	11	29	13	35	68	6	0	4	7	1	18	0	7	1	6	0	14	14	3	0	93	0	4	0	0	1	3	5	9	1	1	0	0	0	2	0	0	1	0	0	0	2	1	6	28	1	2	2	6	20	3	10	7	1	0	1	4	0	3	21	160	2	14	22	9	4	6	0	2	0	13	6	8	25	0	8	1	5	2	5	0	0	0	0	0	0	0	0	0	4	0	4	89	2	1	0	4	2	3	8	5	8	2	1	3	3	0	0	1	0	0	2	3	3	0	3	11	22	3	3	27	0	7	7	10	22	9	0	46	0	5	5	2	8	2	5	0	1	2	1	2	3	1	0	2	4	4	7	3	3	1	13	1	12	0	1	0	2	24	0	4	0	0	0	0	1	0	0	0	4	0	0	0	0	0
Bacteria	Candidatus_Colwellbacteria	0	0	0	0	0	0	2	0	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	7	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Curtissbacteria	0	0	0	1	0	1	0	1	2	1	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	7	0	0	0	0	1	1	4	27	2	0	0	2	0	0	1	0	2	0	0	1	6	1	0	1	0	0	2	0	2	4	10	0	0	3	0	0	0	0	2	1	0	3	0	7	4	1	0	1	0	0	11	0	1	2	7	4	1	5	6	0	0	1	0	0	1	0	0	1	0	0	0	12	1	0	1	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	1	6	0	4	3	1	1	3	0	0	0	0	0	0	0	0	0	3	1	0	5	0	0	0	0	8	2	1	1	0	2	0	1	0	2	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Candidatus_Daviesbacteria	0	0	0	0	0	2	0	11	8	7	7	0	0	0	3	0	0	0	0	1	4	1	0	3	2	0	12	2	0	1	0	0	0	2	0	0	4	0	0	0	2	3	0	0	0	0	2	0	0	1	3	0	0	0	0	8	0	6	0	0	0	0	5	0	2	2	21	0	1	6	5	0	0	0	0	3	17	6	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	2	0	1	2	0	6	3	1	0	1	6	0	0	0	0	0	1	1	0	1	0	0	2	1	1	4	0	17	0	0	0	0	4	0	0	5	0	3	0	1	2	0	0	0	0	0	5	0	4	0	0	0	0	0	2	1	1	0	2	0	2	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Doudnabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Edwardsbacteria	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Falkowbacteria	3	6	5	5	8	6	80	94	1382	171	499	12	5	9	7	3	23	1	9	6	8	4	6	54	15	14	192	4	4	3	1	3	14	81	51	0	7	2	11	8	51	43	7	5	4	2	3	1	7	19	8	15	3	5	3	47	0	9	19	10	45	7	27	5	5	21	8	4	7	36	102	3	13	3	0	11	11	6	7	18	0	8	5	11	2	16	4	0	0	2	0	0	1	1	2	5	4	238	1942	2	10	11	3	8	0	32	24	13	4	3	2	0	1	6	9	12	3	19	10	4	3	12	1	39	11	13	32	0	5	5	3	19	88	18	6	2	15	24	21	22	2	9	31	83	9	1	2	1	73	4	4	12	11	10	12	15	21	127	1	7	10	3	0	7	9	0	0	1	0	0	0	1	0	3	2	1	3	0	2	0	0
Bacteria	Candidatus_Fermentibacteria	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Fischerbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Giovannonibacteria	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Gottesmanbacteria	0	0	0	1	0	0	4	68	45	24	200	2	2	0	1	1	2	0	13	0	0	0	3	12	1	0	36	0	2	0	0	1	0	0	5	0	0	0	0	0	0	4	0	1	0	0	0	0	0	4	5	0	0	0	1	7	1	17	0	0	1	0	1	0	4	1	249	2	1	6	5	0	6	0	0	0	5	8	5	4	0	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	1	3	1	2	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	2	3	0	17	0	1	0	5	39	0	1	21	0	4	0	2	9	0	0	0	0	5	1	0	0	1	0	0	4	2	4	0	0	0	14	2	7	1	2	0	1	9	1	4	0	0	0	1	0	0	0	0	1	0	2	1	0	0
Bacteria	Candidatus_Gracilibacteria	0	0	0	0	0	2	2	2	0	7	2	1	0	0	2	12	3	0	1	0	2	0	0	0	0	1	2	1	2	0	1	6	0	2	0	0	4	0	0	0	0	5	6	0	5	0	3	0	3	1	1	0	0	7	1	4	0	2	2	0	0	0	0	0	1	3	1	2	0	0	4	1	0	0	0	0	1	1	2	1	0	0	1	6	1	4	0	0	0	4	0	0	0	1	0	8	0	0	0	0	0	0	0	6	7	3	9	1	0	1	0	1	0	0	0	0	0	4	1	4	1	1	1	10	1	1	3	1	0	2	0	2	0	0	0	0	8	3	0	0	4	1	0	1	0	2	0	0	0	0	0	1	1	0	0	1	0	9	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Harrisonbacteria	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Hydrogenedentes	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	25	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3	1	0	2	0	0	0	10	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	7	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Jacksonbacteria	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Jorgensenbacteria	0	0	0	0	0	0	0	5	6	7	3	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Kaiserbacteria	4	17	0	0	0	1	41	7	20	27	12	0	2	0	0	1	43	2	37	0	6	0	11	14	0	2	33	1	6	2	2	1	162	18	11	0	5	4	4	4	10	15	0	16	5	0	0	2	0	8	8	0	8	18	2	105	0	2	0	6	2	3	8	3	4	2	155	1	2	10	12	0	2	2	0	9	16	0	5	9	0	1	2	5	3	8	0	0	0	7	0	0	1	0	0	3	5	4	45	1	9	0	0	4	4	1	0	15	4	3	1	7	0	1	5	0	0	7	14	5	3	4	0	0	0	3	45	3	5	9	2	18	12	4	39	4	4	3	25	37	0	4	7	2	0	1	0	7	3	2	0	9	0	6	5	0	0	68	0	2	0	7	2	2	3	1	1	0	0	0	0	1	0	0	0	2	5	0	1	0	0
Bacteria	Candidatus_Kerfeldbacteria	2	5	0	2	1	0	8	40	117	38	387	7	5	2	0	0	7	1	0	0	1	0	4	3	5	0	77	0	0	0	0	2	0	0	4	1	3	0	1	0	1	7	4	0	0	8	0	0	0	5	3	16	0	2	2	13	0	2	2	0	3	0	7	0	2	4	28	0	7	11	15	0	3	1	2	0	3	0	5	10	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	285	2	7	1	0	0	1	14	1	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	0	0	12	2	1	2	7	10	18	6	12	0	1	0	0	1	0	2	0	13	2	1	2	0	6	3	0	5	1	6	3	2	2	38	3	4	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Candidatus_Komeilibacteria	0	0	0	0	0	0	1	1	53	10	17	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	21	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	2	3	0	0	31	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	4	0	3	1	1	0	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Candidatus_Kuenenbacteria	0	0	0	0	0	0	1	4	13	11	14	1	7	0	0	0	1	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	10	4	2	1	0	0	2	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	2	0	4	0	0	0	13	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	Candidatus_Latescibacteria	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Levybacteria	1	0	0	0	0	0	33	0	12	15	4	0	0	2	0	1	6	2	1	0	2	0	6	1	1	0	31	0	3	0	0	4	1	7	4	0	1	4	0	3	0	2	0	2	2	2	1	3	0	6	7	3	0	2	0	14	9	17	1	1	0	0	10	0	10	11	53	0	0	0	7	1	1	2	2	1	25	16	6	9	5	10	0	3	0	3	0	1	0	2	0	0	0	0	0	2	0	0	0	8	0	3	0	3	0	1	1	1	0	0	0	0	0	1	0	0	2	0	1	7	1	0	0	1	3	0	37	1	5	5	3	37	1	0	30	0	6	1	10	14	0	1	0	0	0	7	0	4	1	1	1	5	1	2	8	2	4	13	3	5	2	1	0	1	38	0	4	0	0	1	0	0	0	1	0	0	0	2	0	0	0
Bacteria	Candidatus_Liptonbacteria	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Lloydbacteria	0	0	0	0	0	0	2	0	1	3	5	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	1	32	0	0	0	1	0	0	0	0	1	0	0	1	2	1	0	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Magasanikbacteria	3	6	0	2	1	2	28	20	64	64	92	0	2	2	5	1	13	0	3	1	0	0	9	10	1	1	107	2	4	1	1	0	71	62	70	0	0	0	2	0	12	3	1	17	1	0	0	2	1	19	2	8	5	1	4	20	0	1	7	3	4	6	12	4	2	7	196	1	0	45	18	0	4	1	0	2	19	4	19	19	0	4	6	1	0	4	0	0	0	6	0	0	1	0	0	0	0	17	639	0	4	1	0	15	2	6	7	4	2	2	1	0	0	1	3	2	0	4	3	5	1	1	1	4	2	0	27	0	6	3	2	69	33	4	62	3	2	1	7	11	1	3	6	1	0	1	10	5	3	1	2	7	4	6	2	3	17	56	0	1	4	2	1	1	4	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0
Bacteria	Candidatus_Margulisbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Marinimicrobia	0	1	0	0	2	2	1	1	0	1	0	0	0	0	2	1	0	7	0	1	1	0	0	6	0	0	0	2	2	0	2	1	1	1	20	1	3	0	0	0	0	4	2	2	0	0	0	3	0	1	3	0	12	122	2	0	0	0	1	4	1	12	0	1	0	0	2	20	1	1	1	0	0	30	0	0	1	0	0	1	6	0	7	3	0	1	1	0	0	166	0	3	0	0	0	0	1	0	2	0	17	0	1	0	2	0	0	0	1	1	4	169	2	7	1	1	73	1	2	3	1	3	1	1	1	3	0	2	482	0	53	1	0	0	1	1	3	0	0	2	9	118	0	2	2	1	22	70	31	2	2	0	1	0	0	3	0	0	1	5	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Melainabacteria	1	0	2	0	5	0	0	3	6	1	2	1	1	0	6	6	3	6	0	1	0	1	2	0	2	2	4	0	1	0	0	2	0	0	0	0	1	0	0	1	0	1	4	0	0	0	4	0	1	4	6	1	0	0	0	2	0	6	1	3	2	0	0	2	0	1	2	1	1	0	7	2	0	1	3	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	2	4	1	0	0	0	3	1	1	0	2	1	1	0	1	0	6	3	3	4	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	3	1	7	2	0	5	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Microgenomates	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	Candidatus_Moranbacteria	2	18	1	2	21	5	95	142	401	211	1088	13	20	24	9	5	46	5	16	11	7	0	34	69	42	5	575	2	7	4	0	15	46	40	20	5	13	10	6	10	21	16	9	6	6	5	10	4	2	32	107	6	2	6	6	41	3	87	19	6	58	18	18	1	51	38	215	4	23	109	63	11	15	9	13	9	52	17	16	43	8	36	6	20	7	17	0	0	1	10	1	0	0	0	1	6	1	51	272	3	9	6	12	12	9	60	28	9	0	8	17	9	1	5	3	9	4	6	14	27	53	7	8	114	29	7	112	4	6	20	27	115	84	6	134	15	8	19	21	76	5	13	16	13	41	6	2	6	40	6	9	18	11	19	31	20	18	130	9	38	6	7	1	11	84	1	5	0	2	0	0	0	1	2	0	2	5	4	1	0	0
Bacteria	Candidatus_Nealsonbacteria	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Nomurabacteria	3	18	1	0	0	1	43	42	148	38	202	2	5	1	11	0	25	1	16	0	12	5	21	20	4	3	159	8	6	0	1	6	65	13	4	0	4	4	4	0	10	14	0	7	13	1	2	0	2	9	17	1	10	3	1	90	1	8	8	2	4	3	5	8	7	13	458	5	1	5	56	4	8	2	0	8	30	11	4	43	0	9	5	4	2	67	5	0	2	5	0	1	1	1	1	1	1	10	370	3	14	1	0	12	1	25	4	31	0	9	1	2	7	4	4	2	1	5	6	3	3	4	3	15	12	8	50	0	9	21	8	10	75	4	3	3	9	10	48	40	2	1	15	8	8	4	0	3	10	2	0	18	2	5	3	2	8	83	2	5	1	44	0	5	6	0	14	0	0	0	1	1	0	0	0	0	1	3	2	0	0
